0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
tú,-0.23129,0.069702,-0.13215,-0.21685,-0.6953699999999999,0.41363999999999995,-0.2527,-0.40212,-0.31316,0.17104,0.10602,-0.5030100000000001,0.29941,-0.20988,-0.076665,0.15512,0.53851,0.076921,0.19869,-0.023839,0.088961,0.68889,0.22651,-0.30468,-0.53151,-4.1339999999999995,-0.33063000000000003,-0.81599,1.6427,0.081569,-0.22458000000000003,0.17089000000000001,-0.56919,0.14712,-0.012570999999999999,-0.5848,-0.0037957,0.041936,-0.39964,-0.32121,-0.0048278999999999996,-0.30263,-0.096126,-0.22666,0.011099,-0.22559,1.3046,-0.2256,0.16507,0.17193,0.004818600000000001,-0.75067,0.38261,0.00078185,-0.203,0.053514,0.1215,-0.10955,-0.67785,0.24833000000000002,0.43199,-0.17122,-0.1196,-0.14698,2.1915,-0.34831,0.09713,0.26691,-0.19137,-0.2983,-0.28586,0.22916,0.5707399999999999,-0.042015,0.078043,0.22223,0.61015,0.19165,-0.43406000000000006,-0.53767,-0.6644899999999999,-0.052542,-0.076573,0.42168,0.024952000000000002,0.10964000000000002,0.048217,0.5606800000000001,-0.91141,-0.47308999999999996,-0.14932,-0.24900999999999998,-0.4054,-0.5189199999999999,0.26899999999999996,-0.16265,0.021851,-0.40171,0.01725,0.25878,0.38697,-0.1969,0.013046,0.50107,0.12824000000000002,0.44626000000000005,-0.38481,-0.17736,0.6564300000000001,0.035177999999999994,-0.12264000000000001,-0.082712,-0.092736,-0.26477,-0.05463200000000001,-0.56548,0.21389,0.20843000000000003,-0.08881,-0.39495,-0.15158,-0.16108,-0.21386999999999998,0.5184300000000001,-0.16857,0.16831,-0.21176,-0.31392,0.62543,-1.0927,-0.44937,-0.18078,0.51664,-0.51246,1.1002,0.7602,0.056503,-0.09723899999999999,0.34486,-0.22859000000000002,-1.199,-0.33582,-0.42071000000000003,-0.2043,0.089402,-0.43131,0.064653,-0.083754,0.41231999999999996,-0.47933000000000003,-0.10131,-0.46315,-1.7914,-0.53156,-0.8790100000000001,0.13656,0.66767,-0.42408,-0.74639,-0.047982,-0.31399,-0.15861,0.060837999999999996,0.39482,-0.89199,-0.72417,0.23449,-0.36721,0.7056399999999999,0.44078,-0.53203,-0.35106,-0.23469,-0.56579,0.32761,-0.44433,-0.032027999999999994,0.002123,0.017427,0.2339,-0.3669,0.49926000000000004,0.18757000000000001,0.30441999999999997,-0.12109,0.18875999999999998,-0.6076199999999999,0.020291,-0.32987,-0.030826,0.42155,-0.27566,-0.5906100000000001,-0.048315,0.69321,-0.5292100000000001,0.26996,-0.57828,-0.63895,0.20469
var,0.023637000000000002,-0.48118,-0.32306999999999997,-0.43035,0.5622199999999999,-0.55014,-1.6937,-0.019267,-0.16779000000000002,0.9124399999999999,-0.18750999999999998,-0.67598,0.26195,0.92089,-0.24084,-0.8259,0.68045,0.39174000000000003,-0.40552,0.56118,-0.6461600000000001,0.15667999999999999,-0.051024,-0.0089065,-0.35143,-0.44543999999999995,0.19314,0.076435,0.044391,0.046301999999999996,0.45761999999999997,0.39223,0.012529,-0.49693000000000004,0.7356600000000001,-0.68302,-0.22514,0.28714,-0.9649399999999999,0.29975999999999997,-0.49282,-0.13797,-0.30378,-0.019389,0.45023,0.068694,1.2115,0.26293,0.52808,0.07220399999999999,-0.15637,0.096227,-0.15097,0.47061000000000003,0.006480199999999999,-0.67869,-0.06055,-0.17081,0.045947,-0.31615,-0.19446,0.008703,0.22918000000000002,0.33371999999999996,-1.4238,-0.02816,1.5888,0.23137,0.19163,-0.40152,0.046161,-0.33536,-0.23112,-0.042682,0.18483,-0.78432,-0.17622000000000002,0.15550999999999998,-0.80655,-1.0842,-0.26831,-0.1,-0.33551,-0.096397,-0.9059999999999999,-0.43076000000000003,-0.4857,-0.78183,-0.52327,0.9051799999999999,-0.36073,-1.4325,-0.21877,-0.46701000000000004,-0.017168,-0.27616999999999997,0.10207000000000001,1.0033,0.47128000000000003,-0.076537,0.31577,-0.09734,-0.06793099999999999,-0.7016,0.35149,0.53091,0.0029755,-0.39242,-0.72138,-0.44996,-1.1254,-0.6217,0.25811,-0.7752100000000001,0.21541999999999997,0.16560999999999998,0.54285,0.8714799999999999,0.28233,-0.24375,-0.1384,-0.9474600000000001,0.052799,0.22675,0.018045,-0.36507,0.34812,0.027228,0.45486000000000004,1.0898,-1.3154,0.45942,-0.32831,-0.15278,-0.20024,-0.026093,-0.2923,0.69402,0.051167000000000004,0.67319,0.70124,-0.0093485,0.45186000000000004,0.21151,-0.5606899999999999,0.79505,0.52784,-0.51353,0.48328999999999994,-0.23997,-0.25464000000000003,0.70106,-1.6892,0.44803999999999994,0.40063000000000004,-1.2461,-1.2978,-0.066334,-0.5784600000000001,-0.95147,-0.07852100000000001,1.9405,-0.19422999999999999,-0.44953999999999994,-0.24286999999999997,-0.008526,0.079574,0.18270999999999998,0.35266,0.12249000000000002,-0.38594,-0.6813600000000001,-0.24935,0.7217,-0.24583000000000002,0.98705,0.034004,-0.29474,0.24769000000000002,-0.11553,0.32965,0.6622,-0.14444,0.76649,0.6420899999999999,-1.1438,-0.2298,0.7077100000000001,-0.25201,-0.57406,-0.061091,0.13444,0.20781,0.40895,-0.65284,0.46299999999999997,0.26486,-0.8883,0.98649,0.64375
past,0.91748,0.24245999999999998,0.026085,0.28893,-0.27654,0.20804,0.8731399999999999,-0.1455,-0.8012,0.37496,0.51226,0.47976,-0.54661,0.081025,-0.46563999999999994,-0.26684,0.28296,-0.13796,0.14787999999999998,0.28943,0.47213999999999995,-0.039925,-0.040986,-0.4723,-0.41555,1.4477,-0.054434,-0.34109,0.20021,0.32291,-0.28991,-0.19189,0.45197,0.21463000000000002,0.15879000000000001,-0.10758,0.71615,-0.2149,0.5683199999999999,-0.083807,0.61135,-0.045537,-0.46736000000000005,-0.43155,-0.7893600000000001,-0.56924,0.69276,0.37527,0.24335,0.5098699999999999,-0.15863,-0.14673,0.2951,0.40746,-0.154,0.36409,-0.35597,0.018080000000000002,0.072021,0.073553,0.2512,0.12902,-0.26973,-0.18852,-0.062002999999999996,0.23119,0.34221999999999997,-0.50184,0.095777,0.12972999999999998,-0.12919,-0.16669,0.054183,0.48423999999999995,0.49658,-0.39419,-0.26823,-0.60321,-0.083746,-0.13606,0.17492,-0.15117,-0.36737,0.42975,0.5354800000000001,-0.30849,0.029356999999999998,-0.15896,0.44261999999999996,-0.52281,0.5250199999999999,-0.12208,-0.011666,0.29793000000000003,0.19211,-0.07635800000000001,0.35953,-0.5222100000000001,-0.13327999999999998,0.052847000000000005,-0.1308,-0.053913,0.49859,0.21815,0.61827,-0.15943,0.10472000000000001,-0.31496,0.29139,0.09313099999999999,0.38914,-0.28870999999999997,-0.36704000000000003,-0.038785,-0.5322,-0.36962,-0.49131,0.11285999999999999,-0.29463,-0.34905,0.2426,0.48201000000000005,-0.37239,-0.47121999999999997,0.27418000000000003,0.38037,-0.47336000000000006,-0.22487,0.10315999999999999,0.060192999999999997,-0.21454,-0.16383,0.10818,-0.21128000000000002,-0.26403000000000004,-0.2424,0.10249000000000001,-0.14536,0.40439,0.17640999999999998,0.10736,0.20306,0.08227000000000001,0.26022,-0.65105,-0.25854,-0.26377,-0.5029899999999999,0.24600999999999998,-0.053693,0.41902,-0.29329,-4.3985,-0.042018,0.51778,-0.16141,0.45546000000000003,0.11035,0.074176,-0.33783,0.8352299999999999,0.08389500000000001,-0.64155,0.1622,-0.35864,0.25018,-0.14759,-0.48967,-0.19826,-0.22971999999999998,-0.27604,0.30254000000000003,-0.016257,-0.28920999999999997,-0.60782,-0.5210600000000001,-0.037669,-0.34955,0.16789,0.32228,-0.55524,0.33686,-0.16719,-0.33299999999999996,-0.089767,0.50616,-0.46238999999999997,-0.30351,0.6764100000000001,-0.3227,-0.15195999999999998,-0.34595,0.19180999999999998,1.0267,0.17858,0.3482,0.35672,0.38937,-0.13647,-0.029819
er,0.60548,0.031833999999999994,-0.6399600000000001,-0.1419,-0.24766999999999997,-0.36168,-0.84421,0.058003,0.028501,0.12448,-0.00093649,0.5140100000000001,0.79574,-0.5072800000000001,-0.088336,0.22741999999999998,0.84775,0.39415,-0.73211,0.23495,-0.36013,0.5824600000000001,-0.028732999999999998,0.51142,0.76666,-1.2574,0.47645,0.034058,-0.8401200000000001,0.37739,0.1675,0.70503,0.60898,-0.60033,0.662,-0.63083,-0.39086,0.2382,-0.088438,-0.40713,-0.93599,0.057135000000000005,0.081344,-0.012542,-0.3666,-0.0050542,1.0059,0.74812,0.45098,0.15854000000000001,-0.13837,0.085898,-0.026101999999999997,0.28312,-0.30341,-0.58678,-0.20438,-0.14823,-0.00093701,0.10834,-0.51527,-0.50474,-0.10633,0.040548,-0.85844,0.15031,1.0389,-0.29428000000000004,-0.51598,-0.58319,-0.06402999999999999,-0.16999,0.37453000000000003,0.47108,-0.013359000000000001,0.52446,0.015102,0.44321000000000005,-0.064459,-0.13884000000000002,-0.39704,-0.23315,-0.037954,-0.1353,0.15448,-0.16785999999999998,-0.40302,-1.7068,0.018607,0.44442,-0.26921999999999996,-0.2036,-0.014343,0.41989,0.70529,0.3635,-0.44001999999999997,0.69822,0.14702,0.18799000000000002,-0.30872,-0.46862,1.0502,-0.047098,0.34336,0.21469000000000002,-0.77142,-0.069936,-0.27658,-0.05230800000000001,-0.7772,0.21656,0.30328,-0.14078,-0.099432,-0.16517,-0.74547,-0.0046233,-0.5455800000000001,0.22615,-0.10468,0.15582000000000001,-0.41818,0.36630999999999997,0.25711,-0.27410999999999996,-0.22737,-0.34288,-0.0467,0.096555,-0.12189000000000001,-0.0048411999999999995,-0.67498,-0.11452000000000001,-0.30458,-0.39474000000000004,-0.085,-0.41311000000000003,-0.27726,0.8745200000000001,-0.33291,-0.076626,-0.2462,-0.08175,-0.22825,0.25687,0.17774,-0.65259,0.46538,0.15513,-0.0089732,0.025598,-3.7174,0.75897,0.8212200000000001,0.38222,-0.00063225,0.61434,-1.4609,0.044242000000000004,0.39725,0.39571999999999996,0.0084956,-0.31064,-0.18997,-0.35883000000000004,-0.0049355,0.5555899999999999,0.12237999999999999,-1.0325,0.38001,-0.61558,0.47543,-0.010270999999999999,-0.46968999999999994,-0.29217,-0.042758,-0.057927,-0.39042,-0.90748,0.63135,0.066699,-0.8976299999999999,-0.19142,-0.55982,-0.096662,-0.22871999999999998,0.16069,-0.07792,0.28349,-0.13942000000000002,-0.7568699999999999,-0.5420699999999999,0.33157,-0.55735,0.6510100000000001,0.3429,0.32709,-0.1087,0.15312
veces,0.43004,0.85483,-0.27268000000000003,0.47529,0.51078,0.47068999999999994,-0.12412000000000001,0.39250999999999997,-0.65973,-0.21570999999999999,-0.53299,-0.53535,0.49568,-0.54945,-0.88087,0.16201,-0.15234,0.32928,0.77483,-0.44893,0.62433,0.8564200000000001,-0.32302,-0.051306,0.44032,-4.692,-0.021818999999999998,-0.54535,0.32222,-0.17418,-0.21816,0.032438999999999996,0.24945,0.59488,0.10109,0.60553,0.19497,0.42233999999999994,-0.055061,-0.10605,0.23992,-0.11306,0.33013000000000003,0.30992,0.14603,0.27382,-0.14185999999999999,-0.1511,0.55243,0.28352,-0.591,-0.32373,-0.66845,0.12065999999999999,0.16514,0.16138,0.0086347,0.3515,-0.12491,0.35456,-0.19602,-0.31834,-0.62805,-0.24322,1.5283,-0.50905,-0.19343,0.41123999999999994,-0.11334000000000001,-0.30313,-0.6217600000000001,0.499,0.080564,-0.22055999999999998,0.17406,0.34686999999999996,0.39984000000000003,-0.31938,0.63956,-0.3353,1.0664,-0.21778000000000003,-0.16802,0.20555,-0.172,-0.5464899999999999,-0.33054,0.41331,-0.63161,0.27583,0.063568,-0.13862,-0.19485999999999998,0.58836,-0.017929,-0.2632,-0.47767,-0.037965,0.57094,0.06469,-0.33303,0.37584,0.56757,0.19267,0.18442999999999998,0.066078,-0.30549,-0.016712,0.34293,-0.017644,0.09918300000000001,-0.12440999999999999,-0.19284,-0.11754,0.25916,-0.14737999999999998,-0.06811299999999999,0.7126,-0.70243,0.36984,0.097216,-0.6384,-0.20322,-0.40568000000000004,-0.12272000000000001,0.13107,0.16851,0.21611,0.7116399999999999,-0.93135,0.075128,0.077477,0.023591,-0.069426,0.7577,0.43886000000000003,0.12205999999999999,-0.29665,0.45231000000000005,0.31929,0.01821,0.48901000000000006,-0.30367,-0.30896999999999997,0.40803,0.2031,-0.30301,-0.4758,0.11756,0.022525999999999997,-0.25076,0.18247,-1.7286,0.14315999999999998,0.36157,-0.33301,0.26816999999999996,0.080764,0.32731,-0.040080000000000005,0.26011,-0.9034,-0.068945,-0.7914800000000001,-0.095161,0.054409000000000006,-0.28686999999999996,0.46198999999999996,-0.97982,0.032898000000000004,0.16232,0.49085,-0.8880899999999999,-0.39737,0.28319,0.1835,-0.5350600000000001,-0.2467,-0.17452,0.48696999999999996,-0.4441,-0.055602,-0.089375,-0.37688,-0.31782,0.030827999999999998,-0.41444,0.3359,-0.058228999999999996,-0.29616,0.41036999999999996,-0.21525,-0.37635,-0.16047,0.61544,-0.6330100000000001,-0.34321999999999997,0.27366,0.10814000000000001,0.58101
años,0.15135,-0.17959,0.004307899999999999,-0.062942,0.47766000000000003,-0.25045,-0.72277,1.2441,-0.62649,0.030775999999999998,0.17588,0.28178000000000003,0.21276,0.47971,0.25229,0.38101999999999997,0.20356,0.49238000000000004,0.42496000000000006,0.0068378,0.05798,-0.17757,0.53281,-0.29959,0.40688,-4.2953,-0.82658,-0.63669,-0.0091382,-0.73331,-0.16385999999999998,-0.3177,0.54652,0.71109,-0.20062,0.064919,0.2679,0.54561,-0.0781,-0.36136999999999997,0.13855,0.043582,0.053297000000000004,-0.2937,-0.29514,-0.50843,0.59921,-0.43556999999999996,-0.5563,-0.050378,-0.37401999999999996,0.067354,0.319,-0.3534,0.19927,0.68545,0.60806,-0.30178,0.56082,0.30953,0.29391,-0.54651,-0.35966,-0.5554899999999999,1.3016,0.52778,-0.098499,0.81279,-0.15532,-0.2484,0.15141,-0.64472,0.45633999999999997,0.13887,-0.5108600000000001,-0.29969,-0.7073,-0.56565,-0.5685600000000001,0.23521,0.84625,0.97849,0.023504,0.59426,0.64573,-0.5191899999999999,-0.23683,-0.10908,0.15403,0.28411,-0.074677,-0.52999,0.30994,0.097845,0.1668,0.039570999999999995,0.36468,-0.005453100000000001,0.37887,0.07515,-0.27154,-0.47278000000000003,0.30977,0.48323,0.6298,-0.33852,-0.79907,0.0748,-0.12635,0.004802000000000001,1.2256,0.58667,0.17379,0.41234,-0.010969,-0.49636,-0.46171999999999996,0.1299,-0.41927,0.11655,0.08025499999999999,-0.0005208999999999999,0.45578,0.29051,-0.06287899999999999,0.19977,0.15508,0.47136999999999996,0.3916,-0.022958000000000003,0.25938,0.56216,0.70089,-0.06783,0.6726800000000001,-0.36325,-0.2833,-0.15213,0.81042,0.24158000000000002,0.42421000000000003,-0.9158799999999999,0.27609,-0.081634,0.17201,-0.48546000000000006,-0.34509,-0.42373,-0.61622,-0.27152,-0.71495,-0.033438,-2.0112,0.37078,0.011746,0.045763,0.13657,0.22719,0.14126,-0.65335,0.15377000000000002,0.1405,0.25782,0.33848,-0.49538000000000004,-0.16219,1.2288,-0.57362,0.0039748000000000006,-0.17527,0.28798,0.41881999999999997,0.22987,-0.012465,-0.34315999999999997,-0.14762999999999998,-0.5193399999999999,-0.48839,0.38117,0.028238,-0.21585,0.19357,-0.65496,-0.26136,-0.15682000000000001,-0.088026,-0.13699999999999998,0.37599,0.12537,-0.079112,0.42189,0.021542,-0.33779000000000003,-0.19783,0.6139600000000001,0.19551,0.36876,0.12036,0.05008,0.16005999999999998
wonder,0.15738,0.7157600000000001,0.033995,0.014681,-0.20592,0.09690399999999999,0.92742,-0.20010999999999998,-0.18686,0.20626,-0.05695,0.30282,-0.62197,-0.10875,0.010270999999999999,0.24823,0.045355,0.075627,0.089749,-0.16395,0.5394,0.063236,-0.10643,0.1849,0.174,1.0397,-0.26446,-0.082821,-0.49485,-0.40493,0.061568,-0.058929999999999996,-0.086734,-0.069597,-0.12259,0.32472,-0.0062621000000000005,0.11867,0.27011,-0.14483,0.3243,0.15705,0.019639,-0.14795,-0.11650999999999999,-0.08835900000000001,0.5820000000000001,0.28226,-0.25661999999999996,0.07134299999999999,-0.059226,-0.065788,-0.55645,0.40186,0.15241,0.12839,-0.049256,-0.12838,0.12457,-0.45477,0.16301,-0.020702,-0.015321000000000001,0.031725,0.064314,0.29304,0.08746799999999999,0.48173999999999995,0.2731,0.4391,0.12815,0.29068,0.19497,-0.1722,-0.34207,0.10299000000000001,0.1196,0.15386,-0.27271999999999996,0.056698,0.43146999999999996,-0.1857,0.19379000000000002,0.093056,-0.24368,-0.19773,0.18685,-0.028165,0.042173,-0.1638,0.07383300000000001,0.17995999999999998,-0.12243,-0.053439999999999994,-0.10418,0.15623,-0.20069,0.21605,0.50859,0.47856000000000004,-0.41481999999999997,0.21893,0.1215,0.33653,-0.10939000000000002,-0.21181999999999998,0.37845,0.0966,0.19016,0.022952,-0.41918999999999995,-0.048341,-0.27881999999999996,0.13501,-0.35336999999999996,-0.27001,0.1064,-0.008565999999999999,-0.13784000000000002,-0.41668999999999995,-0.49151000000000006,-0.16796,-0.09411599999999999,-0.2979,0.11447,-0.27821,0.16502999999999998,-0.16954,-0.051552,-0.23455,0.015349000000000002,0.056685,-0.025480000000000003,0.10695,-0.27917,0.19527,-0.091168,-0.25953000000000004,0.3116,-0.10519,-0.19163,-0.0084046,0.1263,-0.023921,0.5433,0.074312,-0.55798,0.1785,-0.06676900000000001,-0.59488,0.13705,0.5695899999999999,-4.1028,-0.10618,0.34739000000000003,0.23934,-0.18975999999999998,0.47822,-0.0016489999999999999,-0.071123,0.22488000000000002,-0.45983,-0.13210999999999998,-0.15347,-0.14267,0.26494,-0.081441,0.27752,-0.15031,-0.4642,-0.31747,0.056680999999999995,-0.11357,0.34934,-0.33519,0.56871,-0.35812,-0.20073,-0.32933,0.26691,0.065555,-0.1357,-0.31516,-0.20722,-0.17065999999999998,0.17678,0.046683999999999996,-0.038126,-0.044305000000000004,0.46957,0.10849,-0.23487,-0.47936000000000006,-0.06883099999999999,-0.05852,0.20874,0.27941,0.012744,-0.08705700000000001,-0.54277
om,0.35939,-0.34943,-0.24714,0.40324,-0.33426,-0.43293000000000004,-0.96501,-0.1959,-0.13710999999999998,-0.11832999999999999,0.22710999999999998,0.71583,0.9006799999999999,-0.025845999999999997,-0.42908,0.24379,0.20626,-0.22857,-0.55089,0.47973000000000005,-0.60847,0.6208100000000001,-0.19292,-0.09927799999999999,1.0141,0.10722000000000001,-0.31365,0.13252,-0.21334,-0.11642000000000001,0.069824,0.7300800000000001,0.09614400000000001,0.066,1.3492,-0.5756399999999999,0.30534,0.5798800000000001,0.71875,0.5534100000000001,-1.9512,0.41383000000000003,-0.35425999999999996,0.37966,-0.4285,-0.045111,-0.43931000000000003,0.8452700000000001,0.58031,0.25474,0.34458,-0.16849,-0.28176999999999996,0.44933999999999996,-0.22541,-0.79323,-0.4981,-0.021208,-0.082738,-0.08655800000000001,-0.24821999999999997,0.38447,0.027631,-0.022841,-0.058622,0.1578,1.0961,-0.59044,-0.40421,0.14432999999999999,-0.55483,-0.5461,-0.1513,-0.09033,-0.50689,-0.049219,0.030155,0.23043000000000002,-0.51317,-0.46968000000000004,-1.0134,0.09651799999999999,0.15899000000000002,0.050775,-0.9609700000000001,-0.9948100000000001,-0.59443,-1.5111,0.37034,0.64154,0.14931,0.031191000000000003,-0.29318,0.48823,-0.090951,0.23479,0.74578,0.9525,0.42183999999999994,0.39925,0.55033,-0.048258999999999996,0.4781,-0.11045,0.079827,0.16286,-0.24265,-0.40687,-0.4086,0.19788,0.2733,-0.005991300000000001,0.11235999999999999,-0.16222,0.12485999999999998,0.15864,-0.5277,0.073046,-0.36227,-0.72937,0.38179,-0.18454,-0.19025999999999998,0.17072,-0.10082999999999999,-0.25184,0.20753000000000002,-0.25688,-1.3575,0.29128000000000004,-0.64482,-0.585,-0.58333,-0.15356,0.0795,0.51982,0.19021,0.88854,0.1489,0.8956200000000001,0.092033,-0.28715,-0.11638,0.50966,0.27716,0.23069,0.405,0.34849,0.58765,0.50768,-0.46615,0.061689999999999995,-3.1655,0.84952,0.83026,-0.0092914,-0.65385,0.44366000000000005,-0.032646,0.26415,-0.25327,-0.33983,-0.57828,-0.79199,0.15639,-0.13227,0.10799,0.94862,-0.51666,-0.10222,0.11915999999999999,0.043604000000000004,-0.074042,0.32254,-0.81728,-0.68484,0.63268,0.40876999999999997,-0.25311999999999996,-0.26076,0.35607,-0.22436999999999999,-0.8308399999999999,0.28754,-1.0739,0.26415,0.023247,0.16527999999999998,-0.19271,0.26965,-0.65583,-0.54953,-0.19585,0.09093899999999999,-1.1128,0.25056,0.34319,0.45292,-0.10664000000000001,0.09962
proud,0.37969,-0.035654000000000005,-0.094831,-0.33097,-0.67157,0.31504,0.35775,0.62,0.41986999999999997,0.10419,-0.41641999999999996,0.020659999999999998,-0.55897,-0.17855,0.16584000000000002,0.27665,-0.38134,0.0069096999999999995,-0.29891999999999996,0.054116,0.33476,-0.25467,-0.25078,0.25134,-0.32561999999999997,0.91545,-0.34173000000000003,-0.29684,0.43368999999999996,0.27055999999999997,0.19457,-0.92745,-0.24699000000000002,0.5211600000000001,0.30837,-0.17712,0.46912,0.23565999999999998,-0.5542100000000001,-0.57314,0.8722799999999999,-0.37419,0.34564,0.3278,-0.53695,-0.3029,0.33813000000000004,-0.38061999999999996,-0.3247,0.26237,-0.6736800000000001,0.39531,0.23565999999999998,-0.77137,0.35996999999999996,0.37199,0.27528,-0.20490999999999998,-0.42981,-0.059940999999999994,-0.43637,0.12982,0.0015514,-0.25274,-0.35873,0.15349000000000002,-0.45375,0.11188,0.21197,-0.33054,-0.10717,-0.33344,-0.16998,0.41031999999999996,0.16684000000000002,-0.20321,0.077153,-0.36645,-0.22914,0.51553,-0.35425999999999996,0.2666,-0.31726,0.15245,-0.59486,0.0074069,0.086802,0.29738000000000003,-0.23853000000000002,0.35946,0.6138399999999999,-0.5200199999999999,0.15911,-0.41918,0.02336,-0.63049,0.08488899999999999,0.50753,0.42945,-0.8408200000000001,-0.30061,-0.11825999999999999,-0.87625,0.0024704,0.02658,0.015649,-0.068156,0.12412000000000001,-0.81297,0.51615,-0.050718,0.60634,0.61012,0.43296999999999997,0.63373,-0.32724000000000003,0.73329,0.25432,0.27532,0.57101,0.29477,0.0026285,-0.36893000000000004,0.392,-0.25933,0.26684,-0.14307999999999998,-0.022068,0.20561,0.46265,-0.155,-0.055813,0.57845,0.33851,0.025237,0.31154,0.11142,-0.75931,-0.17583,0.22202,0.41501000000000005,-0.094848,0.54828,0.22153,-0.46951000000000004,-0.14684,0.004535,0.08945499999999999,0.36561,-0.38574,-0.11688,0.22473,-4.3594,0.34471999999999997,0.06615900000000001,-0.14891,0.052523,0.81639,0.21886999999999998,0.06331,0.082248,-0.69688,-0.63673,-0.14196,0.11602,-0.027054,-0.11258,0.29225999999999996,-0.24988000000000002,0.57693,-0.088521,-0.32019000000000003,-0.0078536,-0.30398000000000003,0.38295999999999997,-0.61979,-0.4235,-0.10941,0.14228,-0.48955,0.092111,-0.29729,-0.16474,0.34556,0.25865,0.2231,0.63474,0.029055,-0.26453000000000004,-0.2355,-0.19445,0.16965999999999998,0.29625999999999997,-0.071778,-0.46256,0.10432000000000001,0.70155,-0.25087,-0.17881,-0.34367
buenos,0.017953999999999998,-0.62271,0.06969600000000001,-0.096887,0.14744000000000002,-0.1636,-0.47771,-0.19003,-0.56914,-1.0737,-0.017435,0.44735,0.50453,0.4042,-0.6662100000000001,-0.68002,-0.25422,-0.58053,-0.011833,-0.06405599999999999,0.28548,-0.60761,0.22646999999999998,0.38108000000000003,-0.43513999999999997,-3.4598,-0.28159,0.27983,0.50629,-0.81112,-0.27008000000000004,-0.32749,0.43213,1.0364,0.26382,-0.16962,-0.67315,1.0103,-0.51751,0.6239,0.68952,-0.0027745,0.068025,0.074124,0.29941999999999996,-0.10354000000000001,0.71868,0.38061999999999996,-0.19835,-0.064589,-0.1472,-0.28461,-0.026144,0.07761,0.090052,0.059722000000000004,0.098212,-0.4259,0.17969000000000002,0.12987,0.031379000000000004,-0.58338,-0.266,0.3913,1.0463,0.52555,-0.36327,0.43791,-0.35641999999999996,0.11159000000000001,-0.34998,0.12891,0.0981,-0.072775,0.32876,-0.35602,0.25494,0.28018000000000004,0.18653,-0.33883,0.40351,0.25064000000000003,0.38659,0.36626,0.20986,0.6192300000000001,-0.12893,0.32456,0.66246,-0.26302,0.077227,0.3547,0.35411,0.95178,-0.13915,0.29308,0.16238,0.10385,0.1576,0.6310899999999999,0.033114,-0.40119,0.31964000000000004,-0.07733,0.1156,-0.45652,-0.33124000000000003,0.43091,-0.09859,1.2718,0.30239,-0.35136,0.16255,0.7451800000000001,-0.53908,-0.38524,-0.18266,-0.46268000000000004,0.36759000000000003,0.29066,0.14790999999999999,0.16704000000000002,0.13494,-0.44509,0.017601,-0.033562,0.16907,-0.8605799999999999,0.14774,0.021499,0.45358000000000004,-0.30365,0.089091,0.14265,0.29074,-0.22014,-0.1619,-0.0029337,-0.30832,0.45648999999999995,-0.15442,0.42,0.3264,0.28315,0.53413,-0.5672,0.4922,0.3086,-0.007875499999999999,-0.04289,-0.62741,0.019367,-2.1388,-0.23219,-0.25784,-0.8636299999999999,0.78586,-0.15924000000000002,-0.32137,-0.1745,0.16857,-0.22443000000000002,0.056558000000000004,0.48918999999999996,0.17677,0.28626999999999997,-0.20492,0.1918,-0.18442,0.20176,0.059184,0.48903,0.43964,0.28995,0.18686,0.42462,-0.08014600000000001,0.15862,0.34347,-0.092378,0.39048,0.68492,0.06805399999999999,1.3074,0.13894,-0.12872999999999998,-0.76664,0.20056,-0.58387,-0.32194,0.14177,-0.24758000000000002,0.018674,-0.46962,0.70721,-0.11780999999999998,0.051124,-0.51172,0.083496,0.98592
