Symbol,Date,Bid,Ask
USDCHF,20160104 16:22:17.775,1.00563,1.0057200000000002
USDCHF,20160104 16:22:18.126,1.00563,1.00569
USDCHF,20160104 16:22:18.149,1.0056100000000001,1.00569
USDCHF,20160104 16:22:18.226,1.0056,1.00569
USDCHF,20160104 16:22:18.231,1.0056,1.00571
USDCHF,20160104 16:22:19.624,1.0056,1.00568
USDCHF,20160104 16:22:20.009,1.0056,1.00569
USDCHF,20160104 16:22:20.953,1.0056399999999999,1.00569
USDCHF,20160104 16:22:21.580,1.00565,1.00569
USDCHF,20160104 16:22:21.600,1.0057,1.0057200000000002
USDCHF,20160104 16:22:21.658,1.0057399999999999,1.00575
USDCHF,20160104 16:22:21.840,1.0057399999999999,1.00576
USDCHF,20160104 16:22:21.976,1.0057399999999999,1.00579
USDCHF,20160104 16:22:22.126,1.0057399999999999,1.00581
USDCHF,20160104 16:22:22.149,1.00571,1.00581
USDCHF,20160104 16:22:22.160,1.00571,1.0058200000000002
USDCHF,20160104 16:22:22.413,1.00573,1.0058200000000002
USDCHF,20160104 16:22:22.448,1.00573,1.00584
USDCHF,20160104 16:22:25.443,1.00573,1.00581
USDCHF,20160104 16:22:25.490,1.00573,1.0058200000000002
USDCHF,20160104 16:22:25.724,1.00571,1.0058200000000002
USDCHF,20160104 16:22:25.978,1.00571,1.00579
USDCHF,20160104 16:22:26.962,1.00573,1.00579
USDCHF,20160104 16:22:26.984,1.0057399999999999,1.00579
USDCHF,20160104 16:22:27.026,1.0057399999999999,1.00581
USDCHF,20160104 16:22:27.185,1.00575,1.00581
USDCHF,20160104 16:22:27.493,1.00575,1.00585
USDCHF,20160104 16:22:28.166,1.0057399999999999,1.00585
USDCHF,20160104 16:22:28.669,1.0057399999999999,1.0058200000000002
USDCHF,20160104 16:22:28.919,1.0057399999999999,1.00581
USDCHF,20160104 16:22:28.951,1.00573,1.00581
USDCHF,20160104 16:22:29.329,1.00573,1.00579
USDCHF,20160104 16:22:29.812,1.00573,1.00581
USDCHF,20160104 16:22:31.434,1.00573,1.00579
USDCHF,20160104 16:22:31.485,1.00571,1.00579
USDCHF,20160104 16:22:31.674,1.00571,1.00578
USDCHF,20160104 16:22:31.698,1.0057,1.00578
USDCHF,20160104 16:22:31.793,1.00567,1.00575
USDCHF,20160104 16:22:31.844,1.00565,1.00575
USDCHF,20160104 16:22:31.947,1.00567,1.00576
USDCHF,20160104 16:22:32.018,1.00567,1.00578
USDCHF,20160104 16:22:32.037,1.0057,1.00578
