Symbol,Date,Bid,Ask
AUDJPY,20160104 16:41:41.843,85.569,85.579
AUDJPY,20160104 16:41:42.434,85.569,85.57700000000001
AUDJPY,20160104 16:41:42.623,85.566,85.57600000000001
AUDJPY,20160104 16:41:43.523,85.566,85.574
AUDJPY,20160104 16:41:43.533,85.566,85.573
AUDJPY,20160104 16:41:43.545,85.56299999999999,85.573
AUDJPY,20160104 16:41:44.250,85.561,85.573
AUDJPY,20160104 16:41:44.275,85.56,85.571
AUDJPY,20160104 16:41:44.284,85.55799999999999,85.573
AUDJPY,20160104 16:41:44.395,85.55799999999999,85.571
AUDJPY,20160104 16:41:44.551,85.55799999999999,85.57
AUDJPY,20160104 16:41:44.652,85.55799999999999,85.571
AUDJPY,20160104 16:41:44.920,85.55799999999999,85.57
AUDJPY,20160104 16:41:45.142,85.55799999999999,85.571
AUDJPY,20160104 16:41:45.181,85.55799999999999,85.573
AUDJPY,20160104 16:41:45.621,85.56,85.573
AUDJPY,20160104 16:41:45.628,85.55799999999999,85.573
AUDJPY,20160104 16:41:45.716,85.56,85.571
AUDJPY,20160104 16:41:45.727,85.55799999999999,85.571
AUDJPY,20160104 16:41:45.738,85.55799999999999,85.57
AUDJPY,20160104 16:41:46.591,85.557,85.57
AUDJPY,20160104 16:41:46.763,85.55799999999999,85.57
AUDJPY,20160104 16:41:47.546,85.557,85.57
AUDJPY,20160104 16:41:49.531,85.557,85.56700000000001
AUDJPY,20160104 16:41:49.549,85.555,85.56700000000001
AUDJPY,20160104 16:41:49.620,85.557,85.56700000000001
AUDJPY,20160104 16:41:49.637,85.55799999999999,85.568
AUDJPY,20160104 16:41:49.650,85.557,85.568
AUDJPY,20160104 16:41:49.659,85.557,85.57
AUDJPY,20160104 16:41:49.682,85.555,85.568
AUDJPY,20160104 16:41:49.706,85.557,85.568
AUDJPY,20160104 16:41:49.719,85.555,85.56700000000001
AUDJPY,20160104 16:41:49.783,85.555,85.565
AUDJPY,20160104 16:41:50.326,85.554,85.565
AUDJPY,20160104 16:41:50.390,85.557,85.565
AUDJPY,20160104 16:41:50.680,85.557,85.56700000000001
AUDJPY,20160104 16:41:50.877,85.555,85.56700000000001
AUDJPY,20160104 16:41:50.886,85.554,85.56700000000001
AUDJPY,20160104 16:41:51.117,85.557,85.56700000000001
AUDJPY,20160104 16:41:51.168,85.554,85.56700000000001
AUDJPY,20160104 16:41:51.325,85.557,85.56700000000001
AUDJPY,20160104 16:41:51.392,85.554,85.56700000000001
AUDJPY,20160104 16:41:52.625,85.555,85.56700000000001
AUDJPY,20160104 16:41:52.643,85.554,85.56700000000001
AUDJPY,20160104 16:41:52.662,85.557,85.56700000000001
AUDJPY,20160104 16:41:52.670,85.55799999999999,85.56700000000001
AUDJPY,20160104 16:41:52.689,85.56,85.56700000000001
AUDJPY,20160104 16:41:52.767,85.55799999999999,85.56700000000001
AUDJPY,20160104 16:41:53.042,85.56,85.56700000000001
AUDJPY,20160104 16:41:53.067,85.55799999999999,85.568
AUDJPY,20160104 16:41:53.700,85.55799999999999,85.56700000000001
AUDJPY,20160104 16:41:53.843,85.555,85.56700000000001
AUDJPY,20160104 16:41:55.162,85.55799999999999,85.56700000000001
AUDJPY,20160104 16:41:55.208,85.557,85.56700000000001
AUDJPY,20160104 16:41:55.252,85.555,85.56700000000001
AUDJPY,20160104 16:41:55.264,85.55799999999999,85.56700000000001
AUDJPY,20160104 16:41:55.304,85.555,85.56700000000001
AUDJPY,20160104 16:41:55.328,85.55799999999999,85.56700000000001
AUDJPY,20160104 16:41:55.662,85.555,85.56700000000001
AUDJPY,20160104 16:41:55.947,85.55799999999999,85.56700000000001
AUDJPY,20160104 16:41:56.007,85.557,85.56700000000001
AUDJPY,20160104 16:41:56.389,85.55799999999999,85.56700000000001
AUDJPY,20160104 16:41:58.038,85.55799999999999,85.568
AUDJPY,20160104 16:41:58.132,85.55799999999999,85.57
AUDJPY,20160104 16:41:58.177,85.56,85.57
AUDJPY,20160104 16:41:58.590,85.561,85.57
AUDJPY,20160104 16:41:58.665,85.56,85.57
AUDJPY,20160104 16:42:00.252,85.561,85.57
AUDJPY,20160104 16:42:01.251,85.56299999999999,85.573
AUDJPY,20160104 16:42:02.847,85.561,85.57
AUDJPY,20160104 16:42:03.054,85.561,85.573
AUDJPY,20160104 16:42:03.319,85.56299999999999,85.573
AUDJPY,20160104 16:42:03.543,85.561,85.573
AUDJPY,20160104 16:42:03.700,85.561,85.57
AUDJPY,20160104 16:42:04.221,85.561,85.573
AUDJPY,20160104 16:42:04.582,85.56299999999999,85.573
AUDJPY,20160104 16:42:04.825,85.561,85.573
AUDJPY,20160104 16:42:05.596,85.561,85.57
AUDJPY,20160104 16:42:06.265,85.561,85.573
AUDJPY,20160104 16:42:07.146,85.561,85.57
AUDJPY,20160104 16:42:07.771,85.56,85.57
AUDJPY,20160104 16:42:07.805,85.561,85.57
AUDJPY,20160104 16:42:11.293,85.56,85.57
AUDJPY,20160104 16:42:11.371,85.561,85.573
AUDJPY,20160104 16:42:11.503,85.56299999999999,85.573
AUDJPY,20160104 16:42:11.648,85.564,85.573
AUDJPY,20160104 16:42:12.603,85.564,85.571
AUDJPY,20160104 16:42:12.637,85.56299999999999,85.571
AUDJPY,20160104 16:42:12.655,85.56299999999999,85.57
AUDJPY,20160104 16:42:13.018,85.56,85.57
AUDJPY,20160104 16:42:13.172,85.555,85.564
AUDJPY,20160104 16:42:13.204,85.557,85.564
AUDJPY,20160104 16:42:13.227,85.55799999999999,85.56700000000001
AUDJPY,20160104 16:42:13.365,85.55799999999999,85.57
AUDJPY,20160104 16:42:13.753,85.56,85.57
AUDJPY,20160104 16:42:13.792,85.561,85.57
AUDJPY,20160104 16:42:14.025,85.55799999999999,85.57
AUDJPY,20160104 16:42:14.264,85.561,85.57
AUDJPY,20160104 16:42:14.423,85.55799999999999,85.57
AUDJPY,20160104 16:42:14.742,85.56,85.57
AUDJPY,20160104 16:42:15.071,85.561,85.57
AUDJPY,20160104 16:42:15.463,85.56,85.57
AUDJPY,20160104 16:42:15.932,85.561,85.57
AUDJPY,20160104 16:42:17.010,85.56299999999999,85.57
AUDJPY,20160104 16:42:17.018,85.561,85.57
AUDJPY,20160104 16:42:17.057,85.56700000000001,85.574
AUDJPY,20160104 16:42:17.097,85.56700000000001,85.57600000000001
AUDJPY,20160104 16:42:17.219,85.56299999999999,85.57600000000001
AUDJPY,20160104 16:42:17.240,85.56299999999999,85.574
AUDJPY,20160104 16:42:17.268,85.561,85.574
AUDJPY,20160104 16:42:17.296,85.561,85.573
AUDJPY,20160104 16:42:19.048,85.56299999999999,85.573
AUDJPY,20160104 16:42:19.140,85.561,85.573
AUDJPY,20160104 16:42:21.554,85.56,85.573
AUDJPY,20160104 16:42:21.730,85.561,85.573
AUDJPY,20160104 16:42:21.948,85.56,85.573
AUDJPY,20160104 16:42:22.373,85.55799999999999,85.573
AUDJPY,20160104 16:42:23.812,85.55799999999999,85.57
AUDJPY,20160104 16:42:23.861,85.557,85.57
AUDJPY,20160104 16:42:23.862,85.557,85.568
AUDJPY,20160104 16:42:25.278,85.55799999999999,85.568
AUDJPY,20160104 16:42:25.927,85.561,85.568
