Symbol,Date,Bid,Ask
GBPUSD,20160104 19:49:48.238,1.47118,1.47127
GBPUSD,20160104 19:49:48.248,1.47118,1.47125
GBPUSD,20160104 19:49:48.289,1.4712,1.47125
GBPUSD,20160104 19:49:48.376,1.4712,1.47127
GBPUSD,20160104 19:49:48.472,1.4712,1.47125
GBPUSD,20160104 19:49:48.515,1.47118,1.47125
GBPUSD,20160104 19:49:49.444,1.4712,1.47125
GBPUSD,20160104 19:49:49.497,1.4712,1.47127
GBPUSD,20160104 19:49:49.742,1.4712,1.47125
GBPUSD,20160104 19:49:49.940,1.4712,1.47127
GBPUSD,20160104 19:49:50.018,1.47118,1.47125
GBPUSD,20160104 19:49:50.244,1.47118,1.47127
GBPUSD,20160104 19:49:50.347,1.47118,1.47125
GBPUSD,20160104 19:49:50.371,1.47117,1.47125
GBPUSD,20160104 19:49:50.431,1.47117,1.4712399999999999
GBPUSD,20160104 19:49:50.454,1.47117,1.47125
GBPUSD,20160104 19:49:50.467,1.47118,1.47125
GBPUSD,20160104 19:49:50.526,1.47118,1.47127
GBPUSD,20160104 19:49:50.584,1.4712,1.47127
GBPUSD,20160104 19:49:50.607,1.4712,1.47125
GBPUSD,20160104 19:49:50.692,1.47118,1.47125
GBPUSD,20160104 19:49:50.716,1.47118,1.4712399999999999
GBPUSD,20160104 19:49:50.746,1.47118,1.47125
GBPUSD,20160104 19:49:50.759,1.47118,1.4712399999999999
GBPUSD,20160104 19:49:50.772,1.47118,1.47125
GBPUSD,20160104 19:49:50.807,1.4712,1.47125
GBPUSD,20160104 19:49:50.910,1.47118,1.47125
GBPUSD,20160104 19:49:51.017,1.4712,1.47125
GBPUSD,20160104 19:49:51.895,1.4712,1.47127
GBPUSD,20160104 19:49:52.039,1.4712,1.47128
GBPUSD,20160104 19:49:55.807,1.47123,1.47128
GBPUSD,20160104 19:49:55.908,1.4712399999999999,1.47128
GBPUSD,20160104 19:49:55.939,1.4712399999999999,1.47129
GBPUSD,20160104 19:49:56.842,1.47123,1.47129
GBPUSD,20160104 19:49:56.941,1.4712399999999999,1.47129
GBPUSD,20160104 19:49:57.256,1.4712399999999999,1.4713100000000001
GBPUSD,20160104 19:49:58.926,1.4712100000000001,1.47129
GBPUSD,20160104 19:49:59.034,1.47123,1.4713100000000001
GBPUSD,20160104 19:49:59.292,1.4712399999999999,1.4713100000000001
GBPUSD,20160104 19:49:59.753,1.4712399999999999,1.47129
GBPUSD,20160104 19:50:00.422,1.47127,1.4713100000000001
GBPUSD,20160104 19:50:09.046,1.47127,1.4713200000000002
GBPUSD,20160104 19:50:09.071,1.47127,1.4713100000000001
GBPUSD,20160104 19:50:09.153,1.47127,1.4713399999999999
GBPUSD,20160104 19:50:09.177,1.47127,1.47135
GBPUSD,20160104 19:50:09.190,1.4713,1.47135
GBPUSD,20160104 19:50:09.251,1.4713,1.47137
GBPUSD,20160104 19:50:09.305,1.47128,1.47137
GBPUSD,20160104 19:50:09.487,1.47128,1.47138
GBPUSD,20160104 19:50:09.544,1.47127,1.47138
GBPUSD,20160104 19:50:09.561,1.47127,1.47137
GBPUSD,20160104 19:50:10.344,1.47127,1.47138
GBPUSD,20160104 19:50:10.910,1.47127,1.47137
GBPUSD,20160104 19:50:11.198,1.47128,1.47138
GBPUSD,20160104 19:50:12.045,1.47127,1.47138
GBPUSD,20160104 19:50:13.754,1.4713,1.47138
GBPUSD,20160104 19:50:13.822,1.4713,1.47139
GBPUSD,20160104 19:50:14.651,1.4713399999999999,1.47139
GBPUSD,20160104 19:50:14.680,1.4713399999999999,1.47141
GBPUSD,20160104 19:50:14.734,1.4713399999999999,1.4714200000000002
GBPUSD,20160104 19:50:14.814,1.47133,1.4714200000000002
GBPUSD,20160104 19:50:14.947,1.4713399999999999,1.4714200000000002
GBPUSD,20160104 19:50:15.125,1.47137,1.4714200000000002
GBPUSD,20160104 19:50:15.157,1.47137,1.4714399999999999
GBPUSD,20160104 19:50:15.242,1.47137,1.4714200000000002
GBPUSD,20160104 19:50:15.650,1.47137,1.47145
GBPUSD,20160104 19:50:25.938,1.47138,1.47145
