Symbol,Date,Bid,Ask
USDJPY,20160104 18:21:58.718,119.41799999999999,119.42200000000001
USDJPY,20160104 18:21:59.164,119.41799999999999,119.42399999999999
USDJPY,20160104 18:22:01.360,119.41799999999999,119.42200000000001
USDJPY,20160104 18:22:01.541,119.41799999999999,119.42399999999999
USDJPY,20160104 18:22:01.827,119.41799999999999,119.42200000000001
USDJPY,20160104 18:22:02.171,119.41799999999999,119.42399999999999
USDJPY,20160104 18:22:03.691,119.41799999999999,119.42200000000001
USDJPY,20160104 18:22:04.208,119.41799999999999,119.42399999999999
USDJPY,20160104 18:22:04.263,119.42,119.42399999999999
USDJPY,20160104 18:22:04.417,119.41799999999999,119.42399999999999
USDJPY,20160104 18:22:06.729,119.41799999999999,119.42200000000001
USDJPY,20160104 18:22:09.522,119.41799999999999,119.42399999999999
USDJPY,20160104 18:22:09.568,119.41799999999999,119.42200000000001
USDJPY,20160104 18:22:10.717,119.41799999999999,119.42399999999999
USDJPY,20160104 18:22:11.428,119.41799999999999,119.42200000000001
USDJPY,20160104 18:22:13.222,119.42,119.42200000000001
USDJPY,20160104 18:22:13.457,119.41799999999999,119.42200000000001
USDJPY,20160104 18:22:14.594,119.415,119.421
USDJPY,20160104 18:22:14.614,119.415,119.419
USDJPY,20160104 18:22:14.651,119.412,119.416
USDJPY,20160104 18:22:14.764,119.411,119.416
USDJPY,20160104 18:22:14.954,119.412,119.41799999999999
USDJPY,20160104 18:22:14.989,119.412,119.419
USDJPY,20160104 18:22:15.034,119.412,119.41799999999999
USDJPY,20160104 18:22:15.112,119.412,119.419
USDJPY,20160104 18:22:15.583,119.41799999999999,119.419
USDJPY,20160104 18:22:16.087,119.41799999999999,119.421
USDJPY,20160104 18:22:17.002,119.415,119.421
USDJPY,20160104 18:22:17.114,119.415,119.419
USDJPY,20160104 18:22:17.508,119.417,119.419
USDJPY,20160104 18:22:17.532,119.41799999999999,119.421
USDJPY,20160104 18:22:17.541,119.417,119.421
USDJPY,20160104 18:22:17.578,119.415,119.419
USDJPY,20160104 18:22:17.597,119.41799999999999,119.419
USDJPY,20160104 18:22:17.641,119.415,119.419
USDJPY,20160104 18:22:18.141,119.41799999999999,119.419
USDJPY,20160104 18:22:18.386,119.41799999999999,119.42200000000001
USDJPY,20160104 18:22:19.353,119.41799999999999,119.42399999999999
USDJPY,20160104 18:22:20.354,119.41799999999999,119.42200000000001
USDJPY,20160104 18:22:21.037,119.41799999999999,119.42399999999999
USDJPY,20160104 18:22:21.815,119.41799999999999,119.425
USDJPY,20160104 18:22:21.877,119.42,119.425
USDJPY,20160104 18:22:22.062,119.42,119.42399999999999
USDJPY,20160104 18:22:22.971,119.41799999999999,119.42399999999999
USDJPY,20160104 18:22:25.207,119.41799999999999,119.42200000000001
USDJPY,20160104 18:22:29.615,119.41799999999999,119.42399999999999
USDJPY,20160104 18:22:30.632,119.41799999999999,119.421
USDJPY,20160104 18:22:31.050,119.415,119.421
USDJPY,20160104 18:22:31.060,119.414,119.419
USDJPY,20160104 18:22:31.128,119.412,119.419
USDJPY,20160104 18:22:31.235,119.414,119.419
USDJPY,20160104 18:22:32.264,119.412,119.419
USDJPY,20160104 18:22:32.463,119.414,119.419
USDJPY,20160104 18:22:33.764,119.412,119.419
USDJPY,20160104 18:22:33.778,119.414,119.419
USDJPY,20160104 18:22:36.739,119.41799999999999,119.419
USDJPY,20160104 18:22:36.769,119.41799999999999,119.42200000000001
USDJPY,20160104 18:22:36.797,119.41799999999999,119.421
USDJPY,20160104 18:22:36.814,119.41799999999999,119.42200000000001
USDJPY,20160104 18:22:39.954,119.415,119.421
USDJPY,20160104 18:22:40.021,119.414,119.419
USDJPY,20160104 18:22:40.532,119.412,119.419
USDJPY,20160104 18:22:40.898,119.412,119.41799999999999
USDJPY,20160104 18:22:40.947,119.412,119.419
USDJPY,20160104 18:22:42.946,119.414,119.419
USDJPY,20160104 18:22:44.146,119.412,119.419
USDJPY,20160104 18:22:44.303,119.414,119.419
USDJPY,20160104 18:22:44.760,119.412,119.419
USDJPY,20160104 18:22:45.368,119.414,119.419
USDJPY,20160104 18:22:45.545,119.412,119.419
USDJPY,20160104 18:22:46.074,119.414,119.419
USDJPY,20160104 18:22:48.870,119.412,119.419
USDJPY,20160104 18:22:49.071,119.414,119.419
USDJPY,20160104 18:22:51.372,119.412,119.419
USDJPY,20160104 18:22:51.469,119.412,119.41799999999999
USDJPY,20160104 18:22:51.671,119.412,119.419
USDJPY,20160104 18:22:52.110,119.414,119.419
USDJPY,20160104 18:22:52.174,119.412,119.419
USDJPY,20160104 18:22:53.807,119.412,119.41799999999999
USDJPY,20160104 18:22:57.651,119.412,119.416
USDJPY,20160104 18:22:57.994,119.412,119.41799999999999
USDJPY,20160104 18:22:58.104,119.412,119.416
USDJPY,20160104 18:22:59.412,119.411,119.416
USDJPY,20160104 18:23:00.147,119.411,119.415
USDJPY,20160104 18:23:00.592,119.411,119.416
USDJPY,20160104 18:23:00.783,119.411,119.41799999999999
USDJPY,20160104 18:23:01.006,119.411,119.416
USDJPY,20160104 18:23:08.526,119.411,119.41799999999999
USDJPY,20160104 18:23:09.425,119.411,119.416
USDJPY,20160104 18:23:10.751,119.411,119.41799999999999
USDJPY,20160104 18:23:10.843,119.411,119.416
USDJPY,20160104 18:23:10.904,119.412,119.416
USDJPY,20160104 18:23:12.188,119.411,119.416
USDJPY,20160104 18:23:15.300,119.412,119.416
USDJPY,20160104 18:23:17.221,119.411,119.416
USDJPY,20160104 18:23:22.933,119.412,119.416
USDJPY,20160104 18:23:23.175,119.411,119.416
USDJPY,20160104 18:23:26.444,119.412,119.416
USDJPY,20160104 18:23:26.456,119.412,119.41799999999999
USDJPY,20160104 18:23:26.488,119.415,119.419
USDJPY,20160104 18:23:26.506,119.412,119.419
USDJPY,20160104 18:23:26.531,119.414,119.419
USDJPY,20160104 18:23:26.549,119.414,119.421
USDJPY,20160104 18:23:26.641,119.414,119.419
USDJPY,20160104 18:23:26.688,119.415,119.419
USDJPY,20160104 18:23:26.845,119.414,119.419
USDJPY,20160104 18:23:36.270,119.415,119.419
USDJPY,20160104 18:23:36.381,119.414,119.419
USDJPY,20160104 18:23:36.585,119.41799999999999,119.419
USDJPY,20160104 18:23:36.620,119.41799999999999,119.421
USDJPY,20160104 18:23:37.935,119.41799999999999,119.42200000000001
USDJPY,20160104 18:23:38.127,119.415,119.421
USDJPY,20160104 18:23:38.139,119.415,119.419
USDJPY,20160104 18:23:38.638,119.414,119.419
USDJPY,20160104 18:23:39.311,119.41799999999999,119.421
USDJPY,20160104 18:23:39.337,119.41799999999999,119.42200000000001
USDJPY,20160104 18:23:47.451,119.41799999999999,119.42399999999999
USDJPY,20160104 18:23:51.100,119.41799999999999,119.42200000000001
USDJPY,20160104 18:23:52.425,119.417,119.421
USDJPY,20160104 18:23:52.439,119.415,119.421
USDJPY,20160104 18:23:52.472,119.415,119.419
USDJPY,20160104 18:23:52.523,119.415,119.421
USDJPY,20160104 18:23:52.536,119.415,119.419
USDJPY,20160104 18:23:52.550,119.414,119.419
USDJPY,20160104 18:23:52.760,119.41799999999999,119.419
USDJPY,20160104 18:23:52.778,119.41799999999999,119.421
USDJPY,20160104 18:23:53.407,119.41799999999999,119.42200000000001
USDJPY,20160104 18:23:57.254,119.41799999999999,119.42399999999999
USDJPY,20160104 18:23:57.687,119.41799999999999,119.425
USDJPY,20160104 18:24:00.251,119.421,119.425
USDJPY,20160104 18:24:00.355,119.41799999999999,119.425
USDJPY,20160104 18:24:00.474,119.42,119.425
USDJPY,20160104 18:24:15.350,119.41799999999999,119.425
USDJPY,20160104 18:24:15.463,119.42,119.425
USDJPY,20160104 18:24:16.541,119.421,119.425
USDJPY,20160104 18:24:16.877,119.42,119.425
USDJPY,20160104 18:24:17.791,119.421,119.425
USDJPY,20160104 18:24:18.468,119.42,119.425
USDJPY,20160104 18:24:28.980,119.41799999999999,119.42399999999999
USDJPY,20160104 18:24:28.988,119.41799999999999,119.42200000000001
USDJPY,20160104 18:24:29.003,119.41799999999999,119.42399999999999
